,Confirmed,Deaths,Recovered,Stringency,Testing,index,Country
8252,0.0,0.0,0.0,0.0,0.0,01/25/2020,Haiti
8253,0.0,0.0,0.0,0.0,0.0,01/26/2020,Haiti
8254,0.0,0.0,0.0,0.0,0.0,01/27/2020,Haiti
8255,0.0,0.0,0.0,0.0,0.0,01/28/2020,Haiti
8256,0.0,0.0,0.0,0.0,0.0,01/29/2020,Haiti
8257,0.0,0.0,0.0,0.0,0.0,01/30/2020,Haiti
8258,0.0,0.0,0.0,0.0,0.0,01/31/2020,Haiti
8259,0.0,0.0,0.0,0.0,0.0,02/01/2020,Haiti
8260,0.0,0.0,0.0,0.0,0.0,02/02/2020,Haiti
8261,0.0,0.0,0.0,0.0,0.0,02/03/2020,Haiti
8262,0.0,0.0,0.0,0.0,0.0,02/04/2020,Haiti
8263,0.0,0.0,0.0,0.0,0.0,02/05/2020,Haiti
8264,0.0,0.0,0.0,0.0,0.0,02/06/2020,Haiti
8265,0.0,0.0,0.0,0.0,0.0,02/07/2020,Haiti
8266,0.0,0.0,0.0,0.0,0.0,02/08/2020,Haiti
8267,0.0,0.0,0.0,0.0,0.0,02/09/2020,Haiti
8268,0.0,0.0,0.0,0.0,0.0,02/10/2020,Haiti
8269,0.0,0.0,0.0,0.0,0.0,02/11/2020,Haiti
8270,0.0,0.0,0.0,0.0,0.0,02/12/2020,Haiti
8271,0.0,0.0,0.0,0.0,0.0,02/13/2020,Haiti
8272,0.0,0.0,0.0,0.0,0.0,02/14/2020,Haiti
8273,0.0,0.0,0.0,0.0,0.0,02/15/2020,Haiti
8274,0.0,0.0,0.0,0.0,0.0,02/16/2020,Haiti
8275,0.0,0.0,0.0,0.0,0.0,02/17/2020,Haiti
8276,0.0,0.0,0.0,0.0,0.0,02/18/2020,Haiti
8277,0.0,0.0,0.0,0.0,0.0,02/19/2020,Haiti
8278,0.0,0.0,0.0,0.0,0.0,02/20/2020,Haiti
8279,0.0,0.0,0.0,0.0,0.0,02/21/2020,Haiti
8280,0.0,0.0,0.0,0.0,0.0,02/22/2020,Haiti
8281,0.0,0.0,0.0,0.0,0.0,02/23/2020,Haiti
8282,0.0,0.0,0.0,0.0,0.0,02/24/2020,Haiti
8283,0.0,0.0,0.0,0.0,0.0,02/25/2020,Haiti
8284,0.0,0.0,0.0,0.0,0.0,02/26/2020,Haiti
8285,0.0,0.0,0.0,0.0,0.0,02/27/2020,Haiti
8286,0.0,0.0,0.0,0.0,0.0,02/28/2020,Haiti
8287,0.0,0.0,0.0,0.0,0.0,02/29/2020,Haiti
8288,0.0,0.0,0.0,0.0,0.0,03/01/2020,Haiti
8289,0.0,0.0,0.0,0.0,0.0,03/02/2020,Haiti
8290,0.0,0.0,0.0,0.0,0.0,03/03/2020,Haiti
8291,0.0,0.0,0.0,0.0,0.0,03/04/2020,Haiti
8292,0.0,0.0,0.0,0.0,0.0,03/05/2020,Haiti
8293,0.0,0.0,0.0,0.0,0.0,03/06/2020,Haiti
8294,0.0,0.0,0.0,0.0,0.0,03/07/2020,Haiti
8295,0.0,0.0,0.0,0.0,0.0,03/08/2020,Haiti
8296,0.0,0.0,0.0,0.0,0.0,03/09/2020,Haiti
8297,0.0,0.0,0.0,0.0,0.0,03/10/2020,Haiti
8298,0.0,0.0,0.0,0.0,0.0,03/11/2020,Haiti
8299,0.0,0.0,0.0,0.0,0.0,03/12/2020,Haiti
8300,0.0,0.0,0.0,0.0,0.0,03/13/2020,Haiti
8301,0.0,0.0,0.0,0.0,0.0,03/14/2020,Haiti
8302,0.0,0.0,0.0,0.0,0.0,03/15/2020,Haiti
8303,0.0,0.0,0.0,0.0,0.0,03/16/2020,Haiti
8304,0.0,0.0,0.0,0.0,0.0,03/17/2020,Haiti
8305,0.0,0.0,0.0,0.0,0.0,03/18/2020,Haiti
8306,0.0,0.0,0.0,0.0,0.0,03/19/2020,Haiti
8307,2.0,0.0,0.0,0.0,0.0,03/20/2020,Haiti
8308,2.0,0.0,0.0,0.0,0.0,03/21/2020,Haiti
8309,2.0,0.0,0.0,0.0,0.0,03/22/2020,Haiti
8310,6.0,0.0,0.0,0.0,0.0,03/23/2020,Haiti
8311,7.0,0.0,0.0,0.0,0.0,03/24/2020,Haiti
8312,8.0,0.0,0.0,0.0,0.0,03/25/2020,Haiti
8313,8.0,0.0,0.0,0.0,0.0,03/26/2020,Haiti
8314,8.0,0.0,0.0,0.0,0.0,03/27/2020,Haiti
8315,8.0,0.0,0.0,0.0,0.0,03/28/2020,Haiti
8316,15.0,0.0,1.0,0.0,0.0,03/29/2020,Haiti
8317,15.0,0.0,1.0,0.0,0.0,03/30/2020,Haiti
8318,15.0,0.0,1.0,0.0,0.0,03/31/2020,Haiti
8319,16.0,0.0,1.0,0.0,0.0,04/01/2020,Haiti
8320,16.0,0.0,1.0,0.0,0.0,04/02/2020,Haiti
8321,18.0,0.0,1.0,0.0,0.0,04/03/2020,Haiti
8322,20.0,0.0,1.0,0.0,0.0,04/04/2020,Haiti
8323,21.0,1.0,1.0,0.0,0.0,04/05/2020,Haiti
8324,24.0,1.0,0.0,0.0,0.0,04/06/2020,Haiti
8325,25.0,1.0,0.0,0.0,0.0,04/07/2020,Haiti
8326,27.0,1.0,0.0,0.0,0.0,04/08/2020,Haiti
8327,30.0,2.0,0.0,0.0,0.0,04/09/2020,Haiti
8328,31.0,2.0,0.0,0.0,0.0,04/10/2020,Haiti
8329,33.0,2.0,0.0,0.0,0.0,04/11/2020,Haiti
8330,33.0,3.0,0.0,0.0,0.0,04/12/2020,Haiti
8331,40.0,3.0,0.0,0.0,0.0,04/13/2020,Haiti
8332,40.0,3.0,0.0,0.0,0.0,04/14/2020,Haiti
8333,41.0,3.0,0.0,0.0,0.0,04/15/2020,Haiti
8334,41.0,3.0,0.0,0.0,0.0,04/16/2020,Haiti
8335,43.0,3.0,0.0,0.0,0.0,04/17/2020,Haiti
8336,44.0,3.0,0.0,0.0,0.0,04/18/2020,Haiti
8337,47.0,3.0,0.0,0.0,0.0,04/19/2020,Haiti
8338,57.0,3.0,0.0,0.0,0.0,04/20/2020,Haiti
8362,0.0,0.0,0.0,0.0,,01/22/2020,Holy See
8363,0.0,0.0,0.0,0.0,,01/23/2020,Holy See
8364,0.0,0.0,0.0,0.0,,01/24/2020,Holy See
8365,0.0,0.0,0.0,0.0,,01/25/2020,Holy See
8366,0.0,0.0,0.0,0.0,,01/26/2020,Holy See
8367,0.0,0.0,0.0,0.0,,01/27/2020,Holy See
8368,0.0,0.0,0.0,0.0,,01/28/2020,Holy See
8369,0.0,0.0,0.0,0.0,,01/29/2020,Holy See
8370,0.0,0.0,0.0,0.0,,01/30/2020,Holy See
8371,0.0,0.0,0.0,0.0,,01/31/2020,Holy See
8372,0.0,0.0,0.0,0.0,,02/01/2020,Holy See
8373,0.0,0.0,0.0,0.0,,02/02/2020,Holy See
8374,0.0,0.0,0.0,0.0,,02/03/2020,Holy See
8375,0.0,0.0,0.0,0.0,,02/04/2020,Holy See
8376,0.0,0.0,0.0,0.0,,02/05/2020,Holy See
8377,0.0,0.0,0.0,0.0,,02/06/2020,Holy See
8378,0.0,0.0,0.0,0.0,,02/07/2020,Holy See
8379,0.0,0.0,0.0,0.0,,02/08/2020,Holy See
8380,0.0,0.0,0.0,0.0,,02/09/2020,Holy See
8381,0.0,0.0,0.0,0.0,,02/10/2020,Holy See
8382,0.0,0.0,0.0,0.0,,02/11/2020,Holy See
8383,0.0,0.0,0.0,0.0,,02/12/2020,Holy See
8384,0.0,0.0,0.0,0.0,,02/13/2020,Holy See
8385,0.0,0.0,0.0,0.0,,02/14/2020,Holy See
8386,0.0,0.0,0.0,0.0,,02/15/2020,Holy See
8387,0.0,0.0,0.0,0.0,,02/16/2020,Holy See
8388,0.0,0.0,0.0,0.0,,02/17/2020,Holy See
8389,0.0,0.0,0.0,0.0,,02/18/2020,Holy See
8390,0.0,0.0,0.0,0.0,,02/19/2020,Holy See
8391,0.0,0.0,0.0,0.0,,02/20/2020,Holy See
8392,0.0,0.0,0.0,0.0,,02/21/2020,Holy See
8393,0.0,0.0,0.0,0.0,,02/22/2020,Holy See
8394,0.0,0.0,0.0,0.0,,02/23/2020,Holy See
8395,0.0,0.0,0.0,0.0,,02/24/2020,Holy See
8396,0.0,0.0,0.0,0.0,,02/25/2020,Holy See
8397,0.0,0.0,0.0,0.0,,02/26/2020,Holy See
8398,0.0,0.0,0.0,0.0,,02/27/2020,Holy See
8399,0.0,0.0,0.0,0.0,,02/28/2020,Holy See
8400,0.0,0.0,0.0,0.0,,02/29/2020,Holy See
8401,0.0,0.0,0.0,0.0,,03/01/2020,Holy See
8402,0.0,0.0,0.0,0.0,,03/02/2020,Holy See
8403,0.0,0.0,0.0,0.0,,03/03/2020,Holy See
8404,0.0,0.0,0.0,0.0,,03/04/2020,Holy See
8405,0.0,0.0,0.0,0.0,,03/05/2020,Holy See
8406,1.0,0.0,0.0,0.0,,03/06/2020,Holy See
8407,1.0,0.0,0.0,0.0,,03/07/2020,Holy See
8408,1.0,0.0,0.0,0.0,,03/08/2020,Holy See
8409,1.0,0.0,0.0,0.0,,03/09/2020,Holy See
8410,1.0,0.0,0.0,0.0,,03/10/2020,Holy See
8411,1.0,0.0,0.0,0.0,,03/11/2020,Holy See
8412,1.0,0.0,0.0,0.0,,03/12/2020,Holy See
8413,1.0,0.0,0.0,0.0,,03/13/2020,Holy See
8414,1.0,0.0,0.0,0.0,,03/14/2020,Holy See
8415,1.0,0.0,0.0,0.0,,03/15/2020,Holy See
8416,1.0,0.0,0.0,0.0,,03/16/2020,Holy See
8417,1.0,0.0,0.0,0.0,,03/17/2020,Holy See
8418,1.0,0.0,0.0,0.0,,03/18/2020,Holy See
8419,1.0,0.0,0.0,0.0,,03/19/2020,Holy See
8420,1.0,0.0,0.0,0.0,,03/20/2020,Holy See
8421,1.0,0.0,0.0,0.0,,03/21/2020,Holy See
8422,1.0,0.0,0.0,0.0,,03/22/2020,Holy See
8423,1.0,0.0,0.0,0.0,,03/23/2020,Holy See
8424,4.0,0.0,0.0,0.0,,03/24/2020,Holy See
8425,4.0,0.0,0.0,0.0,,03/25/2020,Holy See
8426,4.0,0.0,0.0,0.0,,03/26/2020,Holy See
8427,4.0,0.0,0.0,0.0,,03/27/2020,Holy See
8428,6.0,0.0,0.0,0.0,,03/28/2020,Holy See
8429,6.0,0.0,0.0,0.0,,03/29/2020,Holy See
8430,6.0,0.0,0.0,0.0,,03/30/2020,Holy See
8431,6.0,0.0,0.0,0.0,,03/31/2020,Holy See
8432,6.0,0.0,0.0,0.0,,04/01/2020,Holy See
8433,7.0,0.0,0.0,0.0,,04/02/2020,Holy See
8434,7.0,0.0,0.0,0.0,,04/03/2020,Holy See
8435,7.0,0.0,0.0,0.0,,04/04/2020,Holy See
8436,7.0,0.0,0.0,0.0,,04/05/2020,Holy See
8437,7.0,0.0,0.0,0.0,,04/06/2020,Holy See
8438,7.0,0.0,0.0,0.0,,04/07/2020,Holy See
8439,8.0,0.0,2.0,0.0,,04/08/2020,Holy See
8440,8.0,0.0,2.0,0.0,,04/09/2020,Holy See
8441,8.0,0.0,2.0,0.0,,04/10/2020,Holy See
8442,8.0,0.0,2.0,0.0,,04/11/2020,Holy See
8443,8.0,0.0,2.0,0.0,,04/12/2020,Holy See
8444,8.0,0.0,2.0,0.0,,04/13/2020,Holy See
8445,8.0,0.0,2.0,0.0,,04/14/2020,Holy See
8446,8.0,0.0,2.0,0.0,,04/15/2020,Holy See
8447,8.0,0.0,2.0,0.0,,04/16/2020,Holy See
8448,8.0,0.0,2.0,0.0,,04/17/2020,Holy See
8449,8.0,0.0,2.0,0.0,,04/18/2020,Holy See
8450,8.0,0.0,2.0,0.0,,04/19/2020,Holy See
8451,9.0,0.0,2.0,0.0,,04/20/2020,Holy See
8475,0.0,0.0,0.0,0.0,0.0,01/22/2020,Honduras
8476,0.0,0.0,0.0,0.0,0.0,01/23/2020,Honduras
8477,0.0,0.0,0.0,0.0,0.0,01/24/2020,Honduras
8478,0.0,0.0,0.0,0.0,0.0,01/25/2020,Honduras
8479,0.0,0.0,0.0,0.0,0.0,01/26/2020,Honduras
8480,0.0,0.0,0.0,0.0,0.0,01/27/2020,Honduras
8481,0.0,0.0,0.0,0.0,0.0,01/28/2020,Honduras
8482,0.0,0.0,0.0,0.0,0.0,01/29/2020,Honduras
8483,0.0,0.0,0.0,0.0,0.0,01/30/2020,Honduras
8484,0.0,0.0,0.0,0.0,0.0,01/31/2020,Honduras
8485,0.0,0.0,0.0,0.0,0.0,02/01/2020,Honduras
8486,0.0,0.0,0.0,0.0,0.0,02/02/2020,Honduras
8487,0.0,0.0,0.0,0.0,0.0,02/03/2020,Honduras
8488,0.0,0.0,0.0,0.0,0.0,02/04/2020,Honduras
8489,0.0,0.0,0.0,0.0,0.0,02/05/2020,Honduras
8490,0.0,0.0,0.0,0.0,0.0,02/06/2020,Honduras
8491,0.0,0.0,0.0,0.0,0.0,02/07/2020,Honduras
8492,0.0,0.0,0.0,0.0,0.0,02/08/2020,Honduras
8493,0.0,0.0,0.0,0.0,0.0,02/09/2020,Honduras
8494,0.0,0.0,0.0,0.0,0.0,02/10/2020,Honduras
8495,0.0,0.0,0.0,0.0,0.0,02/11/2020,Honduras
8496,0.0,0.0,0.0,0.0,0.0,02/12/2020,Honduras
8497,0.0,0.0,0.0,0.0,0.0,02/13/2020,Honduras
8498,0.0,0.0,0.0,0.0,0.0,02/14/2020,Honduras
8499,0.0,0.0,0.0,0.0,0.0,02/15/2020,Honduras
8500,0.0,0.0,0.0,0.0,0.0,02/16/2020,Honduras
8501,0.0,0.0,0.0,0.0,0.0,02/17/2020,Honduras
8502,0.0,0.0,0.0,0.0,0.0,02/18/2020,Honduras
8503,0.0,0.0,0.0,0.0,0.0,02/19/2020,Honduras
8504,0.0,0.0,0.0,0.0,0.0,02/20/2020,Honduras
8505,0.0,0.0,0.0,0.0,0.0,02/21/2020,Honduras
8506,0.0,0.0,0.0,0.0,0.0,02/22/2020,Honduras
8507,0.0,0.0,0.0,0.0,0.0,02/23/2020,Honduras
8508,0.0,0.0,0.0,0.0,0.0,02/24/2020,Honduras
8509,0.0,0.0,0.0,0.0,0.0,02/25/2020,Honduras
8510,0.0,0.0,0.0,0.0,0.0,02/26/2020,Honduras
8511,0.0,0.0,0.0,0.0,0.0,02/27/2020,Honduras
8512,0.0,0.0,0.0,0.0,0.0,02/28/2020,Honduras
8513,0.0,0.0,0.0,0.0,0.0,02/29/2020,Honduras
8514,0.0,0.0,0.0,0.0,0.0,03/01/2020,Honduras
8515,0.0,0.0,0.0,14.0,0.0,03/02/2020,Honduras
8516,0.0,0.0,0.0,14.0,0.0,03/03/2020,Honduras
8517,0.0,0.0,0.0,14.0,0.0,03/04/2020,Honduras
8518,0.0,0.0,0.0,14.0,0.0,03/05/2020,Honduras
8519,0.0,0.0,0.0,14.0,0.0,03/06/2020,Honduras
8520,0.0,0.0,0.0,14.0,0.0,03/07/2020,Honduras
8521,0.0,0.0,0.0,14.0,0.0,03/08/2020,Honduras
8522,0.0,0.0,0.0,14.0,0.0,03/09/2020,Honduras
8523,0.0,0.0,0.0,14.0,0.0,03/10/2020,Honduras
8524,2.0,0.0,0.0,14.0,0.0,03/11/2020,Honduras
8525,2.0,0.0,0.0,14.0,0.0,03/12/2020,Honduras
8526,2.0,0.0,0.0,43.0,0.0,03/13/2020,Honduras
8527,2.0,0.0,0.0,43.0,0.0,03/14/2020,Honduras
8528,3.0,0.0,0.0,43.0,0.0,03/15/2020,Honduras
8529,6.0,0.0,0.0,57.0,0.0,03/16/2020,Honduras
8530,8.0,0.0,0.0,57.0,0.0,03/17/2020,Honduras
8531,9.0,0.0,0.0,57.0,0.0,03/18/2020,Honduras
8532,12.0,0.0,0.0,71.0,0.0,03/19/2020,Honduras
8533,24.0,0.0,0.0,71.0,0.0,03/20/2020,Honduras
8534,24.0,0.0,0.0,71.0,0.0,03/21/2020,Honduras
8535,26.0,0.0,0.0,71.0,0.0,03/22/2020,Honduras
8536,30.0,0.0,0.0,71.0,0.0,03/23/2020,Honduras
8537,30.0,0.0,0.0,71.0,0.0,03/24/2020,Honduras
8538,36.0,0.0,0.0,71.0,0.0,03/25/2020,Honduras
8539,52.0,1.0,0.0,71.0,0.0,03/26/2020,Honduras
8540,68.0,1.0,0.0,71.0,0.0,03/27/2020,Honduras
8541,95.0,1.0,3.0,71.0,0.0,03/28/2020,Honduras
8542,110.0,3.0,3.0,71.0,0.0,03/29/2020,Honduras
8543,139.0,7.0,3.0,71.0,0.0,03/30/2020,Honduras
8544,141.0,7.0,3.0,71.0,0.0,03/31/2020,Honduras
8545,172.0,10.0,3.0,100.0,0.0,04/01/2020,Honduras
8546,219.0,14.0,3.0,100.0,0.0,04/02/2020,Honduras
8547,222.0,15.0,3.0,100.0,0.0,04/03/2020,Honduras
8548,264.0,15.0,3.0,100.0,0.0,04/04/2020,Honduras
8549,268.0,22.0,6.0,100.0,0.0,04/05/2020,Honduras
8550,298.0,22.0,6.0,100.0,0.0,04/06/2020,Honduras
8551,305.0,22.0,6.0,100.0,0.0,04/07/2020,Honduras
8552,312.0,22.0,6.0,100.0,0.0,04/08/2020,Honduras
8553,343.0,23.0,6.0,0.0,0.0,04/09/2020,Honduras
8554,382.0,23.0,7.0,0.0,0.0,04/10/2020,Honduras
8555,392.0,24.0,7.0,0.0,0.0,04/11/2020,Honduras
8556,393.0,25.0,7.0,0.0,0.0,04/12/2020,Honduras
8557,397.0,25.0,7.0,0.0,0.0,04/13/2020,Honduras
8558,407.0,26.0,7.0,0.0,0.0,04/14/2020,Honduras
8559,419.0,31.0,9.0,0.0,0.0,04/15/2020,Honduras
8560,426.0,35.0,9.0,0.0,0.0,04/16/2020,Honduras
8561,442.0,41.0,10.0,0.0,0.0,04/17/2020,Honduras
8562,457.0,46.0,10.0,0.0,0.0,04/18/2020,Honduras
8563,472.0,46.0,15.0,0.0,0.0,04/19/2020,Honduras
8564,477.0,46.0,25.0,0.0,0.0,04/20/2020,Honduras
8588,0.0,0.0,0.0,0.0,0.0,01/22/2020,Hungary
8589,0.0,0.0,0.0,0.0,0.0,01/23/2020,Hungary
8590,0.0,0.0,0.0,0.0,0.0,01/24/2020,Hungary
8591,0.0,0.0,0.0,0.0,0.0,01/25/2020,Hungary
8592,0.0,0.0,0.0,0.0,0.0,01/26/2020,Hungary
8593,0.0,0.0,0.0,0.0,0.0,01/27/2020,Hungary
8594,0.0,0.0,0.0,0.0,0.0,01/28/2020,Hungary
8595,0.0,0.0,0.0,0.0,0.0,01/29/2020,Hungary
8596,0.0,0.0,0.0,0.0,0.0,01/30/2020,Hungary
8597,0.0,0.0,0.0,0.0,0.0,01/31/2020,Hungary
8598,0.0,0.0,0.0,0.0,0.0,02/01/2020,Hungary
8599,0.0,0.0,0.0,0.0,0.0,02/02/2020,Hungary
8600,0.0,0.0,0.0,0.0,0.0,02/03/2020,Hungary
8601,0.0,0.0,0.0,0.0,0.0,02/04/2020,Hungary
8602,0.0,0.0,0.0,0.0,0.0,02/05/2020,Hungary
8603,0.0,0.0,0.0,0.0,0.0,02/06/2020,Hungary
8604,0.0,0.0,0.0,0.0,0.0,02/07/2020,Hungary
8605,0.0,0.0,0.0,0.0,0.0,02/08/2020,Hungary
8606,0.0,0.0,0.0,0.0,0.0,02/09/2020,Hungary
8607,0.0,0.0,0.0,0.0,0.0,02/10/2020,Hungary
8608,0.0,0.0,0.0,0.0,0.0,02/11/2020,Hungary
8609,0.0,0.0,0.0,0.0,0.0,02/12/2020,Hungary
8610,0.0,0.0,0.0,0.0,0.0,02/13/2020,Hungary
8611,0.0,0.0,0.0,0.0,0.0,02/14/2020,Hungary
8612,0.0,0.0,0.0,0.0,0.0,02/15/2020,Hungary
8613,0.0,0.0,0.0,0.0,0.0,02/16/2020,Hungary
8614,0.0,0.0,0.0,0.0,0.0,02/17/2020,Hungary
8615,0.0,0.0,0.0,0.0,0.0,02/18/2020,Hungary
8616,0.0,0.0,0.0,0.0,0.0,02/19/2020,Hungary
8617,0.0,0.0,0.0,0.0,0.0,02/20/2020,Hungary
8618,0.0,0.0,0.0,0.0,0.0,02/21/2020,Hungary
8619,0.0,0.0,0.0,0.0,0.0,02/22/2020,Hungary
8620,0.0,0.0,0.0,0.0,0.0,02/23/2020,Hungary
8621,0.0,0.0,0.0,0.0,0.0,02/24/2020,Hungary
8622,0.0,0.0,0.0,0.0,0.0,02/25/2020,Hungary
8623,0.0,0.0,0.0,0.0,0.0,02/26/2020,Hungary
8624,0.0,0.0,0.0,0.0,0.0,02/27/2020,Hungary
8625,0.0,0.0,0.0,14.0,0.0,02/28/2020,Hungary
8626,0.0,0.0,0.0,14.0,0.0,02/29/2020,Hungary
8627,0.0,0.0,0.0,14.0,0.0,03/01/2020,Hungary
8628,0.0,0.0,0.0,14.0,0.0,03/02/2020,Hungary
8629,0.0,0.0,0.0,14.0,0.0,03/03/2020,Hungary
8630,2.0,0.0,0.0,14.0,230.0,03/04/2020,Hungary
8631,2.0,0.0,0.0,14.0,0.0,03/05/2020,Hungary
8632,2.0,0.0,0.0,14.0,269.0,03/06/2020,Hungary
8633,4.0,0.0,0.0,14.0,319.0,03/07/2020,Hungary
8634,7.0,0.0,0.0,14.0,362.0,03/08/2020,Hungary
8635,9.0,0.0,0.0,29.0,0.0,03/09/2020,Hungary
8636,9.0,0.0,0.0,29.0,531.0,03/10/2020,Hungary
8637,13.0,0.0,0.0,67.0,609.0,03/11/2020,Hungary
8638,13.0,0.0,0.0,67.0,730.0,03/12/2020,Hungary
8639,19.0,0.0,0.0,67.0,858.0,03/13/2020,Hungary
8640,30.0,0.0,1.0,67.0,1014.0,03/14/2020,Hungary
8641,32.0,1.0,1.0,67.0,1236.0,03/15/2020,Hungary
8642,39.0,1.0,1.0,86.0,1470.0,03/16/2020,Hungary
8643,50.0,1.0,2.0,86.0,1587.0,03/17/2020,Hungary
8644,58.0,1.0,2.0,86.0,1803.0,03/18/2020,Hungary
8645,73.0,1.0,2.0,86.0,2322.0,03/19/2020,Hungary
8646,85.0,3.0,2.0,86.0,3007.0,03/20/2020,Hungary
8647,103.0,4.0,7.0,86.0,3477.0,03/21/2020,Hungary
8648,131.0,6.0,16.0,86.0,4443.0,03/22/2020,Hungary
8649,167.0,7.0,16.0,86.0,5515.0,03/23/2020,Hungary
8650,187.0,9.0,21.0,86.0,6113.0,03/24/2020,Hungary
8651,226.0,10.0,21.0,86.0,6817.0,03/25/2020,Hungary
8652,261.0,10.0,28.0,86.0,8005.0,03/26/2020,Hungary
8653,300.0,10.0,34.0,86.0,9275.0,03/27/2020,Hungary
8654,343.0,11.0,34.0,90.0,10303.0,03/28/2020,Hungary
8655,408.0,13.0,34.0,90.0,12148.0,03/29/2020,Hungary
8656,447.0,15.0,34.0,90.0,13301.0,03/30/2020,Hungary
8657,492.0,16.0,37.0,90.0,14146.0,03/31/2020,Hungary
8658,525.0,20.0,40.0,90.0,15208.0,04/01/2020,Hungary
8659,585.0,21.0,42.0,90.0,16401.0,04/02/2020,Hungary
8660,623.0,26.0,43.0,90.0,17769.0,04/03/2020,Hungary
8661,678.0,32.0,58.0,90.0,19424.0,04/04/2020,Hungary
8662,733.0,34.0,66.0,90.0,21250.0,04/05/2020,Hungary
8663,744.0,38.0,67.0,90.0,22282.0,04/06/2020,Hungary
8664,817.0,47.0,71.0,90.0,23746.0,04/07/2020,Hungary
8665,895.0,58.0,94.0,90.0,25748.0,04/08/2020,Hungary
8666,980.0,66.0,96.0,0.0,27826.0,04/09/2020,Hungary
8667,1190.0,77.0,112.0,0.0,29948.0,04/10/2020,Hungary
8668,1310.0,85.0,115.0,0.0,31961.0,04/11/2020,Hungary
8669,1410.0,99.0,118.0,0.0,33532.0,04/12/2020,Hungary
8670,1458.0,109.0,120.0,0.0,34819.0,04/13/2020,Hungary
8671,1512.0,122.0,122.0,0.0,35825.0,04/14/2020,Hungary
8672,1579.0,134.0,192.0,0.0,37326.0,04/15/2020,Hungary
8673,1652.0,142.0,199.0,0.0,38489.0,04/16/2020,Hungary
8674,1763.0,156.0,207.0,0.0,41590.0,04/17/2020,Hungary
8675,1834.0,172.0,231.0,0.0,43901.0,04/18/2020,Hungary
8676,1916.0,189.0,250.0,0.0,46353.0,04/19/2020,Hungary
8677,1984.0,199.0,267.0,0.0,48057.0,04/20/2020,Hungary
8701,0.0,0.0,0.0,0.0,0.0,01/22/2020,Iceland
8702,0.0,0.0,0.0,7.0,0.0,01/23/2020,Iceland
8703,0.0,0.0,0.0,7.0,0.0,01/24/2020,Iceland
8704,0.0,0.0,0.0,7.0,0.0,01/25/2020,Iceland
8705,0.0,0.0,0.0,7.0,0.0,01/26/2020,Iceland
8706,0.0,0.0,0.0,7.0,0.0,01/27/2020,Iceland
8707,0.0,0.0,0.0,14.0,0.0,01/28/2020,Iceland
8708,0.0,0.0,0.0,14.0,0.0,01/29/2020,Iceland
8709,0.0,0.0,0.0,14.0,0.0,01/30/2020,Iceland
8710,0.0,0.0,0.0,14.0,0.0,01/31/2020,Iceland
8711,0.0,0.0,0.0,14.0,0.0,02/01/2020,Iceland
8712,0.0,0.0,0.0,14.0,0.0,02/02/2020,Iceland
8713,0.0,0.0,0.0,14.0,0.0,02/03/2020,Iceland
8714,0.0,0.0,0.0,14.0,0.0,02/04/2020,Iceland
8715,0.0,0.0,0.0,14.0,0.0,02/05/2020,Iceland
8716,0.0,0.0,0.0,14.0,0.0,02/06/2020,Iceland
8717,0.0,0.0,0.0,14.0,0.0,02/07/2020,Iceland
8718,0.0,0.0,0.0,14.0,0.0,02/08/2020,Iceland
8719,0.0,0.0,0.0,14.0,0.0,02/09/2020,Iceland
8720,0.0,0.0,0.0,14.0,0.0,02/10/2020,Iceland
8721,0.0,0.0,0.0,14.0,0.0,02/11/2020,Iceland
8722,0.0,0.0,0.0,14.0,0.0,02/12/2020,Iceland
8723,0.0,0.0,0.0,14.0,0.0,02/13/2020,Iceland
8724,0.0,0.0,0.0,14.0,0.0,02/14/2020,Iceland
8725,0.0,0.0,0.0,14.0,0.0,02/15/2020,Iceland
8726,0.0,0.0,0.0,14.0,0.0,02/16/2020,Iceland
8727,0.0,0.0,0.0,14.0,0.0,02/17/2020,Iceland
8728,0.0,0.0,0.0,14.0,0.0,02/18/2020,Iceland
8729,0.0,0.0,0.0,14.0,0.0,02/19/2020,Iceland
8730,0.0,0.0,0.0,14.0,0.0,02/20/2020,Iceland
8731,0.0,0.0,0.0,14.0,0.0,02/21/2020,Iceland
8732,0.0,0.0,0.0,14.0,0.0,02/22/2020,Iceland
8733,0.0,0.0,0.0,14.0,0.0,02/23/2020,Iceland
8734,0.0,0.0,0.0,14.0,0.0,02/24/2020,Iceland
8735,0.0,0.0,0.0,14.0,0.0,02/25/2020,Iceland
8736,0.0,0.0,0.0,14.0,0.0,02/26/2020,Iceland
8737,0.0,0.0,0.0,14.0,23.0,02/27/2020,Iceland
8738,1.0,0.0,0.0,14.0,36.0,02/28/2020,Iceland
8739,1.0,0.0,0.0,14.0,68.0,02/29/2020,Iceland
8740,3.0,0.0,0.0,14.0,90.0,03/01/2020,Iceland
8741,6.0,0.0,0.0,14.0,138.0,03/02/2020,Iceland
8742,11.0,0.0,0.0,14.0,183.0,03/03/2020,Iceland
8743,26.0,0.0,0.0,14.0,264.0,03/04/2020,Iceland
8744,34.0,0.0,0.0,14.0,326.0,03/05/2020,Iceland
8745,43.0,0.0,0.0,14.0,383.0,03/06/2020,Iceland
8746,50.0,0.0,0.0,14.0,441.0,03/07/2020,Iceland
8747,50.0,0.0,0.0,14.0,478.0,03/08/2020,Iceland
8748,58.0,0.0,0.0,14.0,576.0,03/09/2020,Iceland
